# /Users/gsalam/scripts/pdf.py -Q 100 -flav=22,-5,-4,-3,-2,-1,21,1,2,3,4,5 -pdf NNPDF40_nnlo_as_01180 -out pdf-files/NNPDF40_nnlo_as_01180-Q100.dat
# pdf = NNPDF40_nnlo_as_01180, Q = 100.0, alphas(Q) = 0.11638079928781324, version = 1
# Columns: x x*flav(22) x*flav(-5) x*flav(-4) x*flav(-3) x*flav(-2) x*flav(-1) x*flav(21) x*flav(1) x*flav(2) x*flav(3) x*flav(4) x*flav(5)

0.0001       0            2.3064       2.9784       3.4085       3.4272       3.4242       79.533       3.4486       3.4568       3.4018       2.9788       2.3065       
0.00011543   0            2.1822       2.8272       3.2503       3.2697       3.2667       75.203       3.2922       3.3009       3.2435       2.8276       2.1823       
0.00013323   0            2.0634       2.6821       3.098        3.1183       3.1154       71.06        3.142        3.1513       3.0912       2.6824       2.0635       
0.00015378   0            1.9499       2.543        2.9518       2.973        2.9701       67.104       2.9979       3.0077       2.945        2.5434       1.95         
0.00017749   0            1.8413       2.4097       2.8113       2.8333       2.8305       63.325       2.8596       2.87         2.8045       2.41         1.8415       
0.00020486   0            1.7377       2.2819       2.6762       2.6992       2.6966       59.717       2.7269       2.738        2.6695       2.2822       1.7378       
0.00023644   0            1.6387       2.1595       2.5465       2.5705       2.568        56.276       2.5997       2.6115       2.5399       2.1598       1.6389       
0.00027288   0            1.5443       2.0423       2.4219       2.4469       2.4446       52.993       2.4776       2.4903       2.4153       2.0426       1.5444       
0.00031493   0            1.4542       1.9302       2.3022       2.3284       2.3262       49.866       2.3607       2.3743       2.2958       1.9305       1.4543       
0.00036346   0            1.3683       1.8229       2.1873       2.2145       2.2126       46.885       2.2486       2.2631       2.181        1.8232       1.3684       
0.00041944   0            1.2865       1.7203       2.0769       2.1053       2.1037       44.049       2.1412       2.1568       2.0709       1.7206       1.2866       
0.00048402   0            1.2085       1.6221       1.9708       2.0005       1.9992       41.349       2.0383       2.055        1.965        1.6224       1.2085       
0.00055852   0            1.1342       1.5284       1.869        1.9          1.8991       38.782       1.9398       1.9577       1.8635       1.5286       1.1343       
0.00064444   0            1.0635       1.4387       1.7712       1.8036       1.803        36.343       1.8455       1.8648       1.7661       1.4389       1.0636       
0.00074354   0            0.99622      1.3531       1.6773       1.7111       1.711        34.025       1.7553       1.776        1.6726       1.3533       0.99629      
0.00085781   0            0.93226      1.2714       1.5871       1.6224       1.6228       31.827       1.6691       1.6913       1.5829       1.2716       0.93232      
0.00098956   0            0.87143      1.1934       1.5005       1.5373       1.5383       29.74        1.5865       1.6106       1.4968       1.1935       0.87148      
0.0011414    0            0.81368      1.1189       1.4174       1.4558       1.4575       27.764       1.5078       1.5337       1.4142       1.119        0.81371      
0.0013165    0            0.7588       1.0479       1.3377       1.3776       1.38         25.888       1.4325       1.4605       1.335        1.048        0.75882      
0.0015181    0            0.70676      0.98028      1.2612       1.3027       1.306        24.112       1.3608       1.391        1.2591       0.98031      0.70677      
0.0017504    0            0.65737      0.9158       1.1878       1.2309       1.2351       22.432       1.2925       1.3251       1.1864       0.91578      0.65736      
0.0020179    0            0.61057      0.85439      1.1174       1.1622       1.1673       20.845       1.2275       1.2627       1.1167       0.85434      0.61055      
0.0023257    0            0.56625      0.79597      1.05         1.0964       1.1027       19.345       1.1657       1.2037       1.05         0.79586      0.56621      
0.0026799    0            0.52427      0.74036      0.98547      1.0334       1.0408       17.929       1.1071       1.1482       0.98608      0.74022      0.52422      
0.0030873    0            0.48461      0.68755      0.92372      0.97323      0.9819       16.594       1.0516       1.0961       0.92498      0.68736      0.48454      
0.0035554    0            0.44711      0.63737      0.86463      0.9156       0.92565      15.335       0.99921      1.0472       0.86652      0.63712      0.44703      
0.0040932    0            0.41174      0.58977      0.80819      0.86055      0.87207      14.151       0.94981      1.0017       0.81068      0.58948      0.41164      
0.0047104    0            0.3784       0.54466      0.7543       0.80793      0.82104      13.036       0.90337      0.95939      0.75734      0.54433      0.37828      
0.0054182    0            0.34699      0.50195      0.70289      0.75766      0.77244      11.989       0.85981      0.92028      0.70642      0.50157      0.34686      
0.0062292    0            0.3175       0.4616       0.65391      0.70969      0.72624      11.008       0.81911      0.88435      0.6579       0.46118      0.31736      
0.0071574    0            0.28981      0.4235       0.60726      0.66388      0.68229      10.088       0.78115      0.85149      0.61165      0.42304      0.28965      
0.0082183    0            0.26387      0.38761      0.56288      0.62016      0.64051      9.2265       0.74586      0.82164      0.56762      0.38711      0.2637       
0.0094295    0            0.23964      0.35387      0.52071      0.57847      0.60084      8.4228       0.71318      0.79475      0.52577      0.35334      0.23945      
0.01081      0            0.21703      0.3222       0.48065      0.53868      0.56312      7.6727       0.68291      0.77064      0.48602      0.32164      0.21683      
0.012381     0            0.19599      0.29256      0.44265      0.50075      0.52728      6.9745       0.65496      0.7492       0.44832      0.29197      0.19578      
0.014165     0            0.17647      0.2649       0.40664      0.46461      0.49325      6.3265       0.62917      0.7303       0.41263      0.26428      0.17625      
0.016187     0            0.15839      0.23913      0.37253      0.43017      0.46089      5.7256       0.60532      0.7137       0.37891      0.2385       0.15817      
0.018473     0            0.14171      0.2152       0.34026      0.39738      0.43012      5.1697       0.58319      0.69918      0.34709      0.21456      0.14148      
0.021051     0            0.12635      0.19305      0.3098       0.3662       0.40086      4.6566       0.56261      0.68656      0.31717      0.19241      0.12613      
0.02395      0            0.11227      0.17262      0.28109      0.3366       0.37303      4.1843       0.54339      0.67563      0.28912      0.17198      0.11205      
0.027201     0            0.099402     0.15385      0.2541       0.30855      0.34656      3.7506       0.52531      0.66616      0.26291      0.15322      0.099178     
0.030834     0            0.087672     0.13666      0.2288       0.28202      0.3214       3.3529       0.50822      0.65795      0.2385       0.13604      0.087453     
0.034881     0            0.077028     0.12099      0.20517      0.257        0.29748      2.9895       0.49191      0.65074      0.21586      0.12039      0.076816     
0.03937      0            0.067405     0.10676      0.18317      0.23347      0.27475      2.6581       0.47629      0.64441      0.19495      0.10618      0.0672       
0.044333     0            0.058745     0.093909     0.16281      0.21143      0.25318      2.3565       0.46124      0.63877      0.17574      0.093355     0.058549     
0.049797     0            0.050987     0.082369     0.14406      0.19085      0.23273      2.0829       0.44662      0.63363      0.15816      0.081845     0.050802     
0.055787     0            0.04407      0.072067     0.12688      0.17172      0.21335      1.8356       0.43236      0.62881      0.14215      0.071575     0.043896     
0.062326     0            0.037935     0.062928     0.11124      0.154        0.19501      1.6128       0.41833      0.62411      0.12765      0.06247      0.037773     
0.069433     0            0.032523     0.054878     0.097099     0.13765      0.17766      1.4127       0.40447      0.61937      0.11455      0.054455     0.032374     
0.077126     0            0.027778     0.047834     0.084395     0.12263      0.16127      1.2337       0.39069      0.61438      0.10277      0.047447     0.027641     
0.085415     0            0.02364      0.041711     0.073054     0.10887      0.1458       1.0741       0.37688      0.60891      0.092185     0.041359     0.023515     
0.09431      0            0.020044     0.036416     0.062992     0.096305     0.13121      0.93259      0.36298      0.60276      0.082685     0.036099     0.019932     
0.10381      0            0.016948     0.031873     0.05413      0.084862     0.11748      0.8076       0.34891      0.59571      0.07416      0.03159      0.016848     
0.11393      0            0.01429      0.027988     0.046364     0.07446      0.10457      0.69768      0.33461      0.58756      0.066486     0.027736     0.014201     
0.12465      0            0.012021     0.024675     0.039596     0.065019     0.092474     0.60143      0.32002      0.57811      0.059555     0.024453     0.011942     
0.13597      0            0.01009      0.021853     0.033727     0.056467     0.081176     0.51752      0.30513      0.5672       0.053266     0.021659     0.010021     
0.14788      0            0.0084539    0.019446     0.028661     0.048734     0.070675     0.44453      0.28991      0.55469      0.047533     0.019277     0.0083944    
0.16037      0            0.007071     0.017387     0.024308     0.041764     0.060974     0.38134      0.27437      0.54047      0.042287     0.017241     0.0070196    
0.17343      0            0.0059049    0.015618     0.020586     0.035508     0.052086     0.32667      0.25856      0.52452      0.03748      0.015493     0.0058608    
0.18703      0            0.0049215    0.014088     0.01742      0.029925     0.044022     0.27949      0.24253      0.50684      0.033074     0.013982     0.004884     
0.20116      0            0.0040935    0.012756     0.014743     0.024984     0.03679      0.2388       0.22634      0.48748      0.029049     0.012667     0.0040619    
0.21581      0            0.0033964    0.011589     0.012495     0.020653     0.030395     0.20371      0.21009      0.46654      0.025393     0.011514     0.0033699    
0.23096      0            0.0028095    0.010559     0.010622     0.016905     0.024828     0.17345      0.19387      0.44418      0.022102     0.010496     0.0027873    
0.24657      0            0.0023155    0.0096438    0.009075     0.013705     0.020069     0.14732      0.1778       0.42057      0.019172     0.0095919    0.0022971    
0.26265      0            0.0018999    0.0088241    0.0078085    0.011015     0.01608      0.12476      0.16197      0.39596      0.016599     0.0087814    0.0018848    
0.27916      0            0.0015508    0.008084     0.0067795    0.0087905    0.012808     0.10527      0.1465       0.37056      0.014372     0.0080492    0.0015385    
0.29609      0            0.0012582    0.0074096    0.0059473    0.0069836    0.01019      0.088443     0.1315       0.34464      0.012477     0.0073814    0.0012482    
